transgenic_line,neurotransmitter,reporter_status,dendrite_type,layer,threshold_v,peak_v,trough_v,upstroke,upstroke_v,downstroke,downstroke_v,fast_trough_v,width,upstroke_downstroke_ratio,file_name
Glutamatergic,Glutamatergic,negative,spiny,L5,-50.937503814697266,38.90625,-65.09375762939453,415.618042878341,-8.96875,-144.50830216707428,-4.40625,-53.000003814697266,0.0006700000000001705,2.876084187867776,479492800_45
Glutamatergic,Glutamatergic,positive,spiny,L4,-46.4375,48.281253814697266,-74.40625,580.5931199300165,-2.0,-129.47571294298345,-10.03125,-51.375,0.0006699999999999484,4.48418554131221,476562817_40
Glutamatergic,Glutamatergic,positive,spiny,L4,-48.03125,41.46875,-80.6875,505.3735636368336,-6.0,-138.82088327237224,12.312500953674316,-58.968753814697266,0.0006500000000000394,3.640472180581577,489259263_49
Glutamatergic,Glutamatergic,positive,spiny,L4,-49.468753814697266,37.5,-78.28125,390.278709145979,-11.25,-113.7691695670242,-8.687500953674316,-61.34375,0.0008150000000000102,3.4304435079492803,490601284_41
Pvalb+,GABAergic,positive,aspiny,L2/L3,-42.53125,29.250001907348633,-77.65625762939453,442.1152135547043,-5.281250476837158,-255.13844714986098,-1.21875,-58.687503814697266,0.0003750000000000142,1.7328443380194227,475892238_64
Htr3a+|Vip-,GABAergic,positive,aspiny,L2/L3,-41.15625,26.468751907348633,-63.53125,315.3970157917101,-7.843750476837158,-106.49315709856039,-11.5625,-52.8125,0.0006599999999998829,2.9616646213221687,564692405_56
Glutamatergic,Glutamatergic,positive,spiny,L4,-47.6875,36.375,-73.15625,445.991126784614,-8.15625,-129.27699193302692,9.46875,-51.375,0.0006099999999999994,3.4498878734404927,466800233_39
Htr3a+|Vip-,GABAergic,positive,aspiny,L1,-41.656253814697266,30.781251907348633,-72.71875762939453,398.663953399427,-1.4687501192092896,-151.194126494293,8.906250953674316,-56.593753814697266,0.0005399999999999849,2.6367687862165403,526531616_50
Glutamatergic,Glutamatergic,positive,spiny,L6b,-45.9375,43.656253814697266,-77.00000762939453,431.51435011930005,1.9062501192092896,-163.50642529063722,7.718750476837158,-52.937503814697266,0.0005899999999998684,2.639127785665128,471786879_56
Sst+,GABAergic,positive,aspiny,L6b,-46.34375,48.937503814697266,-78.125,507.7425526223931,-5.281250476837158,-156.42402946608496,22.906251907348633,-58.78125,0.0006399999999999739,3.2459370491570105,583645193_55
Glutamatergic,Glutamatergic,positive,spiny,L5,-51.718753814697266,44.25,-74.78125762939453,500.2322050711701,-4.0,-100.22543901624199,25.781251907348633,-51.6875,0.0007649999999999046,4.991070231082801,480169178_48
Glutamatergic,Glutamatergic,positive,spiny,L5,-47.718753814697266,46.5,-73.28125,509.47851220215136,-0.6562500596046448,-127.32475803740437,14.343750953674316,-52.593753814697266,0.0006800000000000139,4.00140962413988,505200218_42
Glutamatergic,Glutamatergic,positive,spiny,L2/L3,-49.4375,50.375003814697266,-80.03125,485.99608920812165,4.1875,-115.90018139050349,26.093751907348633,-51.968753814697266,0.0007399999999999629,4.193229754927223,521409057_60
Pvalb+,GABAergic,positive,aspiny,L5,-39.906253814697266,18.875001907348633,-75.40625,375.40059019662795,-9.875,-264.2560616445519,-19.3125,-62.8125,0.0003450000000000397,1.4205940551009022,471077857_68
Sst+,GABAergic,positive,aspiny,L1,-44.59375,27.5625,-78.84375,316.05368920666416,-6.03125,-120.99282087078325,-8.96875,-55.468753814697266,0.000660000000000105,2.6121689446698673,578929342_74
Glutamatergic,Glutamatergic,positive,spiny,L5,-42.375003814697266,43.812503814697266,-64.03125,484.41950357330575,-3.687500238418579,-112.24452125725837,25.375001907348633,-48.468753814697266,0.000660000000000105,4.315751879444008,563175057_51
Vip+,GABAergic,positive,aspiny,L5,-46.281253814697266,42.5,-72.15625,518.596957120567,-1.03125,-181.5230251433465,22.000001907348633,-55.500003814697266,0.0005199999999998539,2.856921080458181,523478821_38
Glutamatergic,Glutamatergic,positive,spiny,L4,-47.125,35.531253814697266,-78.21875,399.30072427623384,-8.187500953674316,-98.84878485136258,16.406251907348633,-53.968753814697266,0.0007950000000001012,4.039510701893365,486106720_58
Sst+,GABAergic,positive,aspiny,L2/L3,-43.500003814697266,39.531253814697266,-62.437503814697266,419.7638899264125,-1.4687501192092896,-141.18158651274211,22.593751907348633,-60.875003814697266,0.0006800000000000139,2.973219810704758,547616623_45
Glutamatergic,Glutamatergic,positive,spiny,L5,-49.718753814697266,32.34375,-73.40625,397.70880095792097,-16.65625,-153.22005987845276,-2.718750238418579,-56.3125,0.0006349999999999412,2.5956705752067815,326508751_55
Glutamatergic,Glutamatergic,positive,spiny,L4,-49.375,37.34375,-72.53125,422.47205219016314,-8.843750953674316,-88.98701720206985,5.000000476837158,-53.84375,0.0008399999999999519,4.747569538495964,483057325_59
Htr3a+|Vip-,GABAergic,positive,aspiny,L2/L3,-43.093753814697266,36.968753814697266,-70.09375,502.31137091011664,-10.75,-197.04318637909128,16.562501907348633,-55.406253814697266,0.00043999999999999595,2.549245067239829,530235049_44
Sst+,GABAergic,positive,aspiny,L5,-42.250003814697266,34.250003814697266,-67.625,373.7974545366923,-1.0,-152.1488741800981,12.625,-61.5,0.0005699999999999594,2.456787515195345,475202388_44
Glutamatergic,Glutamatergic,positive,spiny,L4,-45.250003814697266,43.0,-74.71875,632.6403846401763,-2.78125,-165.50277997468066,7.0,-53.000003814697266,0.0004850000000000687,3.8225363026346773,476525478_55
Sst+,GABAergic,positive,aspiny,L2/L3,-45.500003814697266,37.65625,-64.9375,437.37649213951426,1.6875,-218.98364707354324,15.09375,-63.156253814697266,0.00046999999999997044,1.9973020724813584,313862274_43
Glutamatergic,Glutamatergic,negative,spiny,L5,-42.4375,27.187501907348633,-77.28125,300.4323590499062,-15.875000953674316,-92.63256675098481,6.71875,-48.375003814697266,0.0007749999999999702,3.243269290567426,485911892_53
Glutamatergic,Glutamatergic,positive,spiny,L5,-48.34375,36.21875,-73.875,294.27343215465095,-2.90625,-115.50209646288887,4.750000476837158,-55.000003814697266,0.0008200000000000429,2.547775678246687,517077548_71
Pvalb+,GABAergic,positive,aspiny,L2/L3,-48.750003814697266,4.0,-79.06250762939453,374.27362672247295,-18.78125,-312.7707719683082,-17.65625,-62.0625,0.00024000000000001798,1.1966387535738043,469992918_96
Htr3a+|Vip-,GABAergic,positive,aspiny,L2/L3,-34.15625,6.656250476837158,-61.25,163.45773656750674,-15.437500953674316,-79.42028072848402,-6.5,-54.656253814697266,0.0008099999999999774,2.0581359706637596,474596625_46
Pvalb+,GABAergic,positive,aspiny,L6b,-44.468753814697266,34.656253814697266,-65.53125,397.6278727417953,-7.0,-135.8182012442483,16.875,-54.187503814697266,0.0005999999999999339,2.9276479080055124,581138223_53
Glutamatergic,Glutamatergic,positive,spiny,L4,-47.4375,44.531253814697266,-78.46875762939453,520.8027005215835,-2.65625,-132.92069155364848,17.6875,-50.6875,0.0006399999999999739,3.9181461850232764,395830185_49
Htr3a+|Vip-,GABAergic,positive,aspiny,L1,-43.15625,31.093751907348633,-74.9375,396.12898692696785,-3.218750238418579,-178.949378418958,13.9375,-54.0,0.00048000000000003595,2.2136371214408292,574734127_64
Htr3a+|Vip-,GABAergic,positive,aspiny,L5,-41.750003814697266,34.750003814697266,-59.125003814697266,382.1812541907337,-4.40625,-179.09219735755582,15.15625,-55.500003814697266,0.000520000000000076,2.1339916525102014,553231879_47
Pvalb+,GABAergic,positive,aspiny,L5,-45.15625,33.09375,-73.875,529.4259484313073,0.03125,-371.7595015936939,-0.3125000298023224,-59.968753814697266,0.0002849999999998687,1.4241087212612291,486783119_61
Glutamatergic,Glutamatergic,positive,spiny,L5,-49.906253814697266,44.125,-77.03125762939453,459.4773651127407,1.5312501192092896,-156.9407699149281,-8.03125,-51.750003814697266,0.0006050000000001887,2.9277119346477445,487663469_50
Sst+,GABAergic,positive,aspiny,L5,-43.125,14.25,-70.21875,297.93993267136756,-18.90625,-152.9228867626721,-13.25,-58.656253814697266,0.0005150000000000432,1.9483017812353616,388874977_42
Glutamatergic,Glutamatergic,positive,spiny,L4,-45.53125,23.750001907348633,-79.18750762939453,339.10841274535983,-17.75,-126.18494005589729,-5.8125,-51.6875,0.0006649999999999157,2.68739211347362,485570335_40
Glutamatergic,Glutamatergic,positive,spiny,L2/L3,-49.656253814697266,39.65625,-74.43750762939453,489.21793930391465,-0.1562500149011612,-117.64868953383768,20.5,-54.750003814697266,0.0006599999999998829,4.15829484580198,521958756_40
Glutamatergic,Glutamatergic,positive,spiny,L5,-47.187503814697266,30.937501907348633,-70.53125762939453,421.6773082282939,-11.0625,-145.0068918802449,-6.406250476837158,-51.6875,0.0005850000000000577,2.9079811501410533,471131311_50
Glutamatergic,Glutamatergic,positive,spiny,L6b,-47.812503814697266,36.46875,-67.65625762939453,398.09670615601294,-8.59375,-137.94691707912844,4.500000476837158,-56.187503814697266,0.0006749999999999812,2.8858688152317216,488688344_48
Glutamatergic,Glutamatergic,negative,spiny,L6b,-45.875,43.0,-75.0,357.8016694067175,-0.5,-118.31437111302758,-1.5937501192092896,-55.500003814697266,0.0008000000000001339,3.0241606834465102,501841672_50
Glutamatergic,Glutamatergic,positive,spiny,L6b,-41.906253814697266,25.500001907348633,-74.0,296.9147947285474,-10.09375,-137.4367420052893,-1.8437501192092896,-53.000003814697266,0.0006249999999998757,2.1603742230525267,485288679_55
Htr3a+|Vip-,GABAergic,positive,aspiny,L1,-38.656253814697266,30.406251907348633,-69.21875762939453,334.0249016870017,-0.84375,-138.5296667217766,4.9375,-50.218753814697266,0.0005599999999998939,2.4112156593710594,574584859_60
Sst+,GABAergic,positive,aspiny,L2/L3,-41.625,11.375000953674316,-64.90625762939453,234.20735633136746,-16.59375,-99.4345090459183,-11.093750953674316,-55.375003814697266,0.000700000000000145,2.3553930982171574,523708351_51
Pvalb+,GABAergic,positive,aspiny,L5,-44.96875,15.250000953674316,-73.09375762939453,324.1235948889486,-13.156250953674316,-214.2412329641951,-10.000000953674316,-62.71875762939453,0.00041499999999983217,1.5128908212693004,478949560_57
Vip+,GABAergic,positive,aspiny,L2/L3,-44.875003814697266,38.500003814697266,-71.0,456.04359806698426,-11.1875,-127.95078644604293,11.000000953674316,-51.53125,0.0006399999999999739,3.5642109809094347,585908787_60
Glutamatergic,Glutamatergic,positive,spiny,L5,-47.250003814697266,42.84375,-77.34375762939453,401.3343954133518,-1.1875001192092896,-118.60665297911152,16.531251907348633,-53.812503814697266,0.0007300000000001194,3.3837426934561003,488695444_65
Glutamatergic,Glutamatergic,positive,spiny,L2/L3,-44.718753814697266,43.906253814697266,-77.59375,512.4818337263284,-0.03125,-127.18055266651055,-10.96875,-54.531253814697266,0.000660000000000105,4.029561304629212,515056927_45
Vip+,GABAergic,positive,aspiny,L6b,-43.21875,50.125003814697266,-64.68750762939453,590.8249599882209,8.0,-215.59632056423115,25.531251907348633,-53.875003814697266,0.00045999999999990493,2.740422278274459,562530336_51
Vip+,GABAergic,positive,aspiny,L2/L3,-47.156253814697266,26.500001907348633,-66.62500762939453,386.4208557409412,-13.28125,-155.27177657642437,-0.9062500596046448,-52.500003814697266,0.0004999999999999449,2.48867414452971,523205934_46
Glutamatergic,Glutamatergic,positive,spiny,L2/L3,-54.46875,43.031253814697266,-83.78125762939453,507.9087227102003,0.25,-128.23073657062218,21.562501907348633,-53.156253814697266,0.0006049999999999667,3.9608968668013005,486510127_67
Glutamatergic,Glutamatergic,positive,spiny,L5,-46.65625,43.656253814697266,-71.84375,466.3407415322982,-1.15625,-111.91423364468184,14.65625,-55.000003814697266,0.000740000000000185,4.166947548538735,505476170_54
Glutamatergic,Glutamatergic,positive,spiny,L4,-45.500003814697266,50.531253814697266,-76.68750762939453,511.76623131109153,0.3125000298023224,-91.23206446478365,16.093751907348633,-50.5625,0.0008799999999999919,5.609499623990616,584637407_58
Htr3a+|Vip-,GABAergic,positive,aspiny,L4,-43.71875,35.437503814697266,-71.875,550.4267539074009,-2.031250238418579,-293.5937454759114,5.0,-60.34375,0.0003349999999999742,1.8747904626345724,327644217_40
Glutamatergic,Glutamatergic,positive,spiny,L4,-39.750003814697266,34.625,-71.56250762939453,398.43722507488957,-10.03125,-130.32587686232867,-4.968750476837158,-49.968753814697266,0.0006949999999998902,3.0572380149475884,476619123_55
Htr3a+|Vip-,GABAergic,positive,aspiny,L2/L3,-35.5625,19.0625,-74.21875,298.6242624656442,-14.687500953674316,-130.55833738832487,-4.718750476837158,-63.562503814697266,0.000640000000000196,2.2872860396301937,574577489_74
Glutamatergic,Glutamatergic,positive,spiny,L4,-32.53125,26.4375,-82.0,250.11855567967163,-6.53125,-94.20787949356104,-8.562500953674316,-47.187503814697266,0.0008550000000000502,2.6549642877458766,478499902_48
Glutamatergic,Glutamatergic,negative,spiny,L5,-43.906253814697266,41.656253814697266,-66.43750762939453,381.7309055918611,0.9375000596046448,-83.88783673221636,26.062501907348633,-51.031253814697266,0.0009000000000001229,4.550491709667139,502143555_39
Vip+,GABAergic,positive,aspiny,L2/L3,-50.71875,33.156253814697266,-76.50000762939453,366.51628984426156,-12.5625,-130.8221256268922,-0.09375,-52.531253814697266,0.0006800000000000139,2.801638393260592,562003059_53
Glutamatergic,Glutamatergic,positive,spiny,L5,-47.84375,42.812503814697266,-76.31250762939453,584.9693562644244,-1.09375,-129.0489445388161,5.468750476837158,-53.500003814697266,0.0006399999999999739,4.5329263122215915,505202906_55
Glutamatergic,Glutamatergic,positive,spiny,L5,-50.843753814697266,36.250003814697266,-70.65625762939453,426.01019386060204,-9.6875,-128.85661328885072,-8.687500953674316,-53.468753814697266,0.0006599999999998829,3.306079393113015,501842713_68
Pvalb+,GABAergic,positive,aspiny,L4,-43.968753814697266,24.875001907348633,-75.0,473.0479620919008,-8.25,-297.1680074688666,-6.25,-61.625003814697266,0.00032999999999994145,1.5918535986464175,481127173_71
Glutamatergic,Glutamatergic,positive,spiny,L4,-47.406253814697266,47.031253814697266,-78.06250762939453,491.8252699634008,-5.437500476837158,-118.74596472160584,26.031251907348633,-51.000003814697266,0.0006999999999999229,4.141827228541713,506777471_52
Htr3a+|Vip-,GABAergic,positive,aspiny,L5,-45.031253814697266,29.062501907348633,-69.71875762939453,417.3833434412466,-5.218750476837158,-228.27876999354794,-7.21875,-57.687503814697266,0.0004049999999999887,1.8283931679369199,475586130_51
Glutamatergic,Glutamatergic,positive,spiny,L6b,-39.40625,43.40625,-64.5625,371.9851791427384,-1.4687501192092896,-96.63906607144499,16.15625,-45.15625,0.0007800000000000029,3.849221585685967,508276760_39
Pvalb+,GABAergic,positive,aspiny,L5,-45.46875,12.71875,-64.3125,405.05562823633164,-13.156250953674316,-315.5783024981175,-11.90625,-63.34375762939453,0.0002750000000000252,1.2835344668182562,488688580_57
Glutamatergic,Glutamatergic,positive,spiny,L5,-45.6875,34.875,-71.03125,441.9346649743405,-3.125,-148.23553672310211,10.937500953674316,-52.437503814697266,0.0005299999999999194,2.9813004003207157,486178939_43
Htr3a+|Vip-,GABAergic,positive,aspiny,L1,-39.593753814697266,11.531250953674316,-70.34375762939453,227.93493438644154,-20.96875,-100.16845421157396,-9.062500953674316,-59.156253814697266,0.0007199999999998319,2.2755161410897045,516880237_41
Glutamatergic,Glutamatergic,negative,spiny,L5,-48.90625,23.906251907348633,-74.15625762939453,316.2695809524827,-14.031250953674316,-141.51668427365587,-6.406250476837158,-54.46875,0.0006250000000000977,2.2348572012957915,479303890_62
Htr3a+|Vip-,GABAergic,positive,aspiny,L5,-37.687503814697266,41.09375,-65.0625,397.3454483648523,2.125,-144.18158797929212,20.156251907348633,-46.718753814697266,0.0005800000000000249,2.7558681655102903,522260244_37
Glutamatergic,Glutamatergic,positive,spiny,L4,-42.96875,28.59375,-82.40625,325.87771168762487,-11.593750953674316,-130.47293852671376,-7.09375,-55.125,0.0007350000000001522,2.497665150853507,466378900_40
Htr3a+|Vip-,GABAergic,positive,aspiny,L2/L3,-43.9375,34.250003814697266,-73.34375,426.4174221811627,-5.906250476837158,-135.9939898045174,12.750000953674316,-56.03125,0.0005850000000000577,3.1355607905475105,327706437_46
Glutamatergic,Glutamatergic,positive,spiny,L4,-48.375003814697266,43.5625,-81.59375,487.7897281490648,-2.156250238418579,-134.79994639732644,14.843750953674316,-53.781253814697266,0.0006500000000000394,3.618619600272626,489753228_60
Sst+,GABAergic,positive,aspiny,L5,-48.875003814697266,34.906253814697266,-75.3125,508.8006177340424,-4.781250476837158,-233.15195989327594,10.218750953674316,-62.968753814697266,0.00043999999999999595,2.182270386948251,497560724_51
Glutamatergic,Glutamatergic,positive,spiny,L6a,-41.40625,44.34375,-62.468753814697266,472.79675592940885,0.4375,-90.55644988782974,19.625,-49.78125,0.0008600000000000829,5.22101690729983,526668864_48
Sst+,GABAergic,positive,aspiny,L5,-39.46875,17.812501907348633,-65.28125,285.834300394856,-13.65625,-153.55928574990094,-2.875000238418579,-58.343753814697266,0.0005399999999999849,1.8613937867644736,547642256_46
Glutamatergic,Glutamatergic,positive,spiny,L5,-49.000003814697266,36.156253814697266,-73.90625,356.95943742027197,0.5,-111.30595780016846,16.5,-54.3125,0.0006999999999999229,3.2070110574056954,557679003_49
Glutamatergic,Glutamatergic,positive,spiny,L4,-43.812503814697266,52.0,-75.8125,451.29948979150913,4.6875,-98.32867801848404,24.0,-48.9375,0.0008699999999999264,4.589703623460419,313861794_41
Glutamatergic,Glutamatergic,positive,spiny,L4,-36.75,23.125,-76.34375,278.8397316253427,-12.031250953674316,-103.581640623538,-4.90625,-48.65625,0.0006999999999999229,2.6919802577637384,486472847_42
Glutamatergic,Glutamatergic,positive,spiny,L4,-48.593753814697266,38.000003814697266,-76.21875762939453,457.19623706613305,-12.34375,-97.82223890715186,8.0,-50.875,0.0007800000000000029,4.673745379106295,497583188_44
Glutamatergic,Glutamatergic,positive,spiny,L4,-47.90625,42.0,-75.625,503.3051156316976,-5.15625,-131.86167020907342,14.375,-53.96875,0.0006450000000000067,3.8169174926548526,314642645_42
